Object ID,Is Public Domain,Department,AccessionYear,Object Name,Title,Culture,Artist Display Name,Artist Display Bio,Object Date,Object Begin Date,Object End Date,Medium,Dimensions,City,Tags,Link Resource,Object Wikidata URL
349177,False,Drawings and Prints,1941.0,Book,The Edison System of Incandescent Electric Lighting,,Edison Co.,"New York, NY",1883,1883,1883,,,New York,,http://www.metmuseum.org/art/collection/search/349177,
7962,True,The American Wing,1933.0,Sugar Bowl,Sugar Bowl,American,John McMullin,1765–1843,ca. 1825,1822,1825,Silver,"Overall: 7 5/8 x 7 1/4 x 4 1/16 in. (19.4 x 18.4 x 10.3 cm); 15 oz. 10 dwt. (482.1 g)
Cover: 2 3/8 x 5 1/2 x 4 in. (6 x 14 x 10.2 cm); 4 oz. (124.6 g)
Body: 11 oz. 10 dwt. (357.5 g)
Foot: 4 7/16 x 3 5/16 in. (11.3 x 8.4 cm)",Philadelphia,,http://www.metmuseum.org/art/collection/search/7962,https://www.wikidata.org/wiki/Q116343343
14208,True,The American Wing,1991.0,Bust,Bust of a Young Child,American,Ott and Brewer,"American, Trenton, New Jersey, 1871–1893",1876,1876,1876,Parian porcelain,H. 11 in. (27.9 cm),Trenton,Children,http://www.metmuseum.org/art/collection/search/14208,https://www.wikidata.org/wiki/Q116329268
421561,False,Drawings and Prints,1972.0,Print,Petersburg. Ruins and Rebirth.,,Pavel Shillingovskii,"Russian, 1881–1942",1923,1923,1923,Wood engraving,Sheet: 4 9/16 x 6 15/16 in. (11.6 x 17.6 cm),St. Petersburg,,http://www.metmuseum.org/art/collection/search/421561,
430641,True,Drawings and Prints,1963.0,Print,"Designation of the Elect, from The Apocalypse",,Hans Burgkmair; Silvan Otmar,"German, Augsburg 1473–1531 Augsburg|German, active Augsburg, 1513–40",1523–24,1523,1524,Woodcut,Sheet: 6 7/16 × 5 3/16 in. (16.4 × 13.1 cm),Augsburg,"Angels, Cross, Apocalypse",http://www.metmuseum.org/art/collection/search/430641,
4579,True,The American Wing,1934.0,Jug,Jug,American,John Crolius,1733–1812,1775,1775,1775,Stoneware,H. 10 in. (25.4 cm),New York,,http://www.metmuseum.org/art/collection/search/4579,https://www.wikidata.org/wiki/Q116366658
348419,False,Drawings and Prints,1983.0,Book,A Day in a Child's Life,,"Kate Greenaway; Edmund Evans; George Routledge & Sons, London; Myles Birket Foster","British, London 1846–1901 London|British, Southwark, London 1826–1905 Ventnor, Isle of Wight| |British, North Shields, Northumberland 1825–1899 Weybridge, Surrey",[1881],1881,1881,Illustrations: color wood engraving,9 3/4 x 8 1/2 in. (24.8 x 21.6 cm),London,,http://www.metmuseum.org/art/collection/search/348419,
390480,True,Drawings and Prints,1920.0,Drawing Ornament and Architecture,"The General Proportions of the Corinthian Order, in Chippendale Drawings, Vol. I",,Thomas Chippendale,"British, baptised Otley, West Yorkshire 1718–1779 London",1753,1753,1753,Black ink and gray wash,sheet: 13 13/16 x 8 3/4 in. (35.1 x 22.2 cm),London,Columns,http://www.metmuseum.org/art/collection/search/390480,
433266,False,Drawings and Prints,1933.0,"Print collection ornament, architecture","Two variant designs for paneling with an putto amidst rinceaux, holding an oak branch, from Ornements de panneaux pour enrichir les lambris, plate 3, bound in Oeuvres. Vol. IV",,Jean Le Pautre; Pierre Mariette le fils,"French, Paris 1618–1682 Paris|French, Paris 1634–1716 Paris",17th century,1633,1682,Etching; second state of two (Préaud),"Sheet: 13 3/16 × 8 1/4 in. (33.5 × 21 cm)
Plate: 5 13/16 × 8 7/16 in. (14.7 × 21.5 cm)",Paris,,http://www.metmuseum.org/art/collection/search/433266,
627485,False,Drawings and Prints,1921.0,"Print ornament, architecture","Augustus, in an oval crowned by a standing soldier under a canopy, from XII Caesarum Romanorum Imagines, plate 2",,Pierre François Sweerts; Robert Bruneau; Johannes van Doetecum I; Lucas van Doetecum; Johannes Baptista Vrints; Hans Vredeman de Vries,"Netherlandish, 1567–1629|Netherlandish, active Antwerp, ca. 1611|Netherlandish, 1528/32–1605|Netherlandish, active 1554–72, died before 1589|Netherlandish, active Antwerp, ca. 1575—1610|Netherlandish, Leeuwarden 1527–1606 (?)  Antwerp (?)",Published 1603,1603,1603,Etching and engraving,Sheet: 7 7/16 × 5 3/8 in. (18.9 × 13.7 cm),Antwerp,,http://www.metmuseum.org/art/collection/search/627485,
434471,False,Drawings and Prints,1953.0,"Print collection ornament, architecture","A woman presenting the baby Constantine to his father, from Grandes alcôves à la romaine, plate 4",,Jean Le Pautre; Jean I Leblond,"French, Paris 1618–1682 Paris|French, ca. 1590–1666 Paris",17th century,1633,1682,Etching; first state of two (Préaud),"Mount: 20 3/8 × 14 15/16 in. (51.8 × 38 cm)
Sheet: 8 7/16 × 11 9/16 in. (21.5 × 29.4 cm)",Paris,,http://www.metmuseum.org/art/collection/search/434471,
9683,True,The American Wing,1920.0,Wallpaper,Wallpaper,,Arthur and Robert Wallpapers,,ca. 1790,1787,1790,Paper,76 1/4 x 22 1/2 in. (193.7 x 57.2 cm),Paris,"Human Figures, Buildings, Boats",http://www.metmuseum.org/art/collection/search/9683,
221,True,The American Wing,1972.0,Armchair,Armchair,American,Herter Brothers,"German, active New York, 1864–1906",1865–70,1865,1870,"Rosewood, marquetry, gilt",34 5/8 x 25 x 26 3/4 in. (87.9 x 63.5 x 67.9 cm),New York,,http://www.metmuseum.org/art/collection/search/221,https://www.wikidata.org/wiki/Q116373589
433833,False,Drawings and Prints,1963.0,"Print collection ornament, architecture",Quarter ceiling decoration ornamented with putti and a trophy of arms,,Jean Le Pautre,"French, Paris 1618–1682 Paris",17th century,1600,1699,Etching,Sheet: 4 11/16 × 7 7/8 in. (11.9 × 20 cm),Paris,,http://www.metmuseum.org/art/collection/search/433833,
503898,True,Musical Instruments,1976,Bentside Spinet,Bentside Spinet,British,John Crang,"British, North Molton, Devon, England 1710–ca. 1774 London",1753,1753,1753,Wood and various materials,"L. case  along spine (not including moulding): ca. 99 cm: (39 in.) 
D. case (not including lid): ca. 22.7 cm (9 in.)",London,,http://www.metmuseum.org/art/collection/search/503898,
734754,False,Drawings and Prints,1920.0,"Book
Ornament and architecture
Print","View of a Temple, from Temples in the Ancient Style",,Jacques Androuet Du Cerceau,"French, Paris 1510/12–1585 Annecy",1550,1550,1550,Etching,"Sheet: 10 1/2 × 7 3/8 in. (26.6 × 18.8 cm)
Plate: 5 3/8 × 3 15/16 in. (13.7 × 10 cm)",Orleans,,http://www.metmuseum.org/art/collection/search/734754,
8477,True,The American Wing,1923.0,Spoon,Tea Spoon,American,Daniel Van Voorhis,1751–1824,1775–1800,1775,1800,Silver,L. 5 1/4 in. (13.3 cm),New York,,http://www.metmuseum.org/art/collection/search/8477,https://www.wikidata.org/wiki/Q116342317
727923,False,Drawings and Prints,1991.0,"Book Prints Ornament, Architecture","Fleurs (Flowers), Plate 5",,"G. Kadar; Editions ""Synth""; Serge Gladky","| |French, active 1920–30s",1929,1929,1929,Pochoir,"Sheet: 12 7/8 × 9 5/16 in. (32.7 × 23.6 cm)
Album: 13 1/4 × 10 1/4 × 11/16 in. (33.7 × 26 × 1.7 cm)",Paris,,http://www.metmuseum.org/art/collection/search/727923,
390650,True,Drawings and Prints,1920.0,Drawing Ornament and Architecture,"Chest of Drawers, from Chippendale Drawings, Vol. II",,Thomas Chippendale,"British, baptised Otley, West Yorkshire 1718–1779 London",1753,1753,1753,"Black ink, gray wash",sheet: 8 13/16 x 13 11/16 in. (22.4 x 34.8 cm),London,Chests,http://www.metmuseum.org/art/collection/search/390650,
9138,True,The American Wing,1946.0,Tumbler,Tumbler,American,"Hobbs, Brockunier and Company",1863–1891,after 1886,1887,1896,Pressed colorless and opalescent glass,H. 3 3/4 in. (9.5 cm),Wheeling,,http://www.metmuseum.org/art/collection/search/9138,https://www.wikidata.org/wiki/Q116331760
8449,True,The American Wing,1933.0,Spoon,Tea Spoon,American,James D. Stout,active ca. 1805–39,1825,1825,1825,Silver,L. 5 7/8 in. (14.9 cm),New York,,http://www.metmuseum.org/art/collection/search/8449,https://www.wikidata.org/wiki/Q116342610
8145,True,The American Wing,1910.0,Tall clock,Tall Clock,American,Benjamin Bagnall,1689–1773,1725–40,1725,1740,"Walnut, white pine",87 x 20 5/8 x 11 3/8 in. (221 x 52.4 x 28.9 cm),Boston,,http://www.metmuseum.org/art/collection/search/8145,https://www.wikidata.org/wiki/Q116339072
343651,True,Drawings and Prints,1924.0,Book,"Morceaux de Caprice (1er - 20ième Livre) (Sammelwerk, 2. Reihe)",,François de Cuvilliés the Younger; Johann Gottfried Haid; Georg Sigmund Roesch; Carl Albert von Lespilliez,"German, 1731–1777|German, Augsburg 1714–1776 Vienna|German, died 1766|German, Nymphenburg 1723–1796 Munich",1745–56,1745,1756,Engraving,17 1/2 x 11 13/16 x 1 9/16 in.  (44.5 x 30 x 4 cm),Munich,,http://www.metmuseum.org/art/collection/search/343651,
33018,False,Arms and Armor,1922.0,Left thigh and knee defense,Left Thigh and Knee Defense,"German, Landshut",Wolfgang Grosschedel,"German, Landshut, active ca. 1517–62",16th century,1501,1600,"Steel, gold",,Landshut,,http://www.metmuseum.org/art/collection/search/33018,
20324,False,The American Wing,2019.0,Box,Covered box,American,Elizabeth Copeland,"American, 1866–1957",ca. 1912,1912,1912,"Silver, enamel, pearls, mother-of-pearl",2 5/8 × 4 3/4 × 4 1/4 in. (6.7 × 12.1 × 10.8 cm),Boston,,http://www.metmuseum.org/art/collection/search/20324,https://www.wikidata.org/wiki/Q116393955
22749,True,Arms and Armor,1920.0,Two ear guards,Two Ear Guards from a Shaffron (Horse's Head Defense) of Emperor Charles V (1500–1558),"German, Augsburg",Desiderius Helmschmid,"German, Augsburg, 1513–1579",1544,1544,1544,"Steel, gold","20.151.7; H. 5 3/8 in. (13.7 cm); W. 2 3/4 in. (7 cm), Wt. 2 oz. (47 g); 20.151.8; H. 5 1/4 in. (13.3 cm); W. 2 7/8 in. (7.3 cm), Wt. 2 oz. (51 g)",Augsburg,,http://www.metmuseum.org/art/collection/search/22749,
9620,False,The American Wing,1976.0,Wall mural and fountain,Garden Landscape,American,Louis C. Tiffany; Tiffany Studios,"American, New York 1848–1933 New York|1902–32",ca. 1905–15,1905,1915,Favrile-glass mosaic,103 1/2 x 114 in. (262.9 x 289.6 cm),New York,"Gardens, Swans, Landscapes",http://www.metmuseum.org/art/collection/search/9620,https://www.wikidata.org/wiki/Q116378809
6953,True,The American Wing,1933.0,Salt Shovel,Salt Shovel,American,Nehemiah Norcross,1765–1804,1770–1800,1770,1800,Silver,L. 4 in. (10.2 cm),Boston,,http://www.metmuseum.org/art/collection/search/6953,https://www.wikidata.org/wiki/Q116352303
350254,False,Drawings and Prints,1957.0,Book,"Rerum Sacrarum Liber, Cum Argumentis Jacobi Pacti Siculi Mamertini",,Laurentius Gambara; Bernardino Passeri; Christoph Plantin; Hieronymus (Jerome) Wierix,"ca. 1506–1596|Italian, active Rome, ca. 1577–85|Netherlandish, Saint-Avertin ca. 1520–1589 Antwerp|Netherlandish, ca. 1553–1619 Antwerp",1577,1577,1577,,9 7/8 x 7 in. (25.2 x 17.8 cm),Antwerp,,http://www.metmuseum.org/art/collection/search/350254,
347203,False,Drawings and Prints,1955.0,Book,Per la Facciata del Duomo di Milano,,Francesco Castelli,"Swiss, 17th century",1654,1654,1654,,,Milan,,http://www.metmuseum.org/art/collection/search/347203,
9783,True,The American Wing,1969.0,Pitcher,Water Pitcher,American,William F. Ladd,active 1829–ca. 1889,ca. 1846,1843,1846,Silver,10 1/16 x 8 1/2 x 6 5/8 in. (25.6 x 21.6 x 16.8 cm); 38 oz. 17 dwt. (1207.9 g),New York,,http://www.metmuseum.org/art/collection/search/9783,https://www.wikidata.org/wiki/Q116336992
500563,True,Musical Instruments,1889,Cittern,Cittern,British,Simpson,,ca. 1780–95,1760,1805,"Wood, various materials",Total length:  75.6 cm (29-3/4 in.);  Fingerboard length: 22.5 cm (8-7/8 in.);  Fingerboard width - top/bottom:  4.7 / 5.5 cm (1-13/16 / 2-3/16 in.);  Body length:  35.5 cm (13-15/16 in.);  Body width - widest/narrowest:  28.8 / 5 cm (11-5/16 / 1-15/16 in.);  Body depth - neck/foot:  6 / 7.5 cm (2-3/8 / 2-15/16 in.);  Vibrating length of strings: 42.5 cm (16-3/4 in.);  Diameter of rosette:  8.6 cm (3-3/8 in.);  Bridge height: 1.8 cm (11/16 in.),London,,http://www.metmuseum.org/art/collection/search/500563,
354128,False,Drawings and Prints,1972.0,Book,"""US"" an Old-Fashioned Story",,Mary Louisa Molesworth; Walter Crane; Macmillan & Co.; Joseph Swain,"British, Rotterdam, Netherlands 1839–1921 London|British, Liverpool 1845–1915 Horsham| |British, Oxford 1820–1909 London",1903,1903,1903,Illustrations: wood engraving,7 1/2 x 5 3/16 x 1 5/16 in. (19 x 13.1 x 3.3 cm),New York|London,,http://www.metmuseum.org/art/collection/search/354128,
434635,False,Drawings and Prints,1953.0,"Print collection ornament, architecture","Trophy of arms with the bust of an imperator at center and an eagle at top, from Trophées d'armes à l'Italienne, plate 5",,Jean Le Pautre; Pierre Mariette le fils,"French, Paris 1618–1682 Paris|French, Paris 1634–1716 Paris",17th century,1633,1682,Etching; first state of two (Préaud),Sheet: 9 1/2 × 6 1/8 in. (24.2 × 15.6 cm),Paris,,http://www.metmuseum.org/art/collection/search/434635,
857202,False,The Libraries,,,Rosie Lee Tompkins : a retrospective,,Elaine Y. Yau; Horace D. Ballard; Lawrence Rinder,born 1980| |,2020,2020,2020,,170 pages : color illustrations ; Height: 10 1/4 in. (26 cm),Berkeley,,http://www.metmuseum.org/art/collection/search/857202,
411067,False,Drawings and Prints,1929.0,Print,"La Balayeuse, from Les Parisiens, plate 11",,Paul Gavarni [Chevalier]; Lemercier & Cie.; Henry Gache,"French, Paris 1804–1866 Paris|French, Paris|French, active ca. 1836–67",1857,1857,1857,Lithographs; second state of two (Armelhault & Bocher),Sheet: 15 9/16 x 11 in. (39.5 x 28 cm),Paris,,http://www.metmuseum.org/art/collection/search/411067,
5402,False,The American Wing,1946.0,Necklace,Necklace,American,Louis C. Tiffany,"American, New York 1848–1933 New York",ca. 1904,1901,1907,"Opals, gold, enamel",L. 18 in. (45.7 cm),New York,Leaves,http://www.metmuseum.org/art/collection/search/5402,https://www.wikidata.org/wiki/Q83560073
701180,True,Drawings and Prints,1951.0,"Print, Fete, Ornament, Architecture","Plate 17: Aeneas welcomed by King Euandrus in Italy; from Guillielmus Becanus's 'Serenissimi Principis Ferdinandi, Hispaniarum Infantis...'",,Johannes Meursius; Cornelis Galle I,"Flemish, active 1620–47|Netherlandish, Antwerp 1576–1650 Antwerp",1636,1636,1636,Engraving,Sheet (Trimmed): 14 3/4 × 10 13/16 in. (37.5 × 27.5 cm),Antwerp,"Kings, Boys, Men, Boats",http://www.metmuseum.org/art/collection/search/701180,
345285,False,Drawings and Prints,1952.0,"Book, Ornament and architecture","Regles des cinq ordres d'architecture de Jacques Barozzio de Vignolle. Nouveau livre. Le tout enrichi de vignettes et cartels, dessinés et gravés par Babel",,Jacopo [Giacomo] Barozzi da Vignola; Pierre Edmé Babel; Jacques II Chereau; Pierre Moreau,"Italian, Vignola 1507–1573 Rome|French, Paris 1720–1775 Paris|French, Blois 1688–1776 Paris|French, 1722–1798 Paris",1747,1747,1747,Printed book with engraved and etched illustrations,9 11/16 x 7 11/16 x 1 in. (24.6 x 19.6 x 2.6 cm),Paris,,http://www.metmuseum.org/art/collection/search/345285,
735100,False,Drawings and Prints,1948.0,"Book
Ornament and architecture
Print","View of a Temple, from Temples in the Ancient Style",,Jacques Androuet Du Cerceau,"French, Paris 1510/12–1585 Annecy",1550,1550,1550,Etching,"Sheet: 10 5/8 × 7 3/8 in. (27 × 18.8 cm)
Plate: 5 3/8 × 3 15/16 in. (13.6 × 10 cm)",Paris,,http://www.metmuseum.org/art/collection/search/735100,
504283,True,Musical Instruments,1980,Square Piano,Square Piano,British,George Astor,Baden 1752–1813 London,1784–98,1750,1799,"Mahogany, mahogany veneer, iron, brass, ivory, ebony, various materials.","Case L. (perpendicular to keyboard): 55.8 cm (22 in.);  Case W. (parallel to keyboard): 156.2 cm (61-1/2 in.);  H. (including legs) 83.3 cm (32-7/8 in.); D. (without legs or lid): 21.5 cm (8-1/2 in.):  3-octave span: 48.4 cm (19-1/8 in.); Vibrating string L. - longest: 136.6.cm (53-7/8 in., shortest: 11 cm (1/16 in.); c2: 31.5 cm (12-1/2 in.)
Case H w/o legs: 24cm
Stand: H. 61 cm; (w and d same as piano)",London,,http://www.metmuseum.org/art/collection/search/504283,
431066,False,Drawings and Prints,1933.0,"Print collection ornament, architecture","Alternative plan for a ceiling depicting a battle at lower right, from Grands quarts-de-plafond à la romaine, plate 6, bound in Oeuvres. Vol. I",,Jean Le Pautre; Pierre Mariette le fils,"French, Paris 1618–1682 Paris|French, Paris 1634–1716 Paris",publishes 1661,1661,1661,Etching; second state of two (Préaud),"Sheet: 13 3/16 × 15 1/2 in. (33.5 × 39.4 cm)
Plate: 8 3/4 × 12 1/4 in. (22.3 × 31.1 cm)",Paris,,http://www.metmuseum.org/art/collection/search/431066,
853807,False,The Libraries,,,Days off and other digressions : illustrated,,Charles Scribner's Sons; Margaret Neilson Armstrong; Henry Van Dyke,"|American, New York 1867–1944 New York|American, Germantown, Pennsylvania 1852–1933 Princeton, New Jersey",1907,1907,1907,,"322 pages, [8] leaves of plates : color illustrations ; Height: 7 7/8 in. (20 cm)",New York,,http://www.metmuseum.org/art/collection/search/853807,
431208,False,Drawings and Prints,1933.0,"Print collection ornament, architecture","Bed ornamented with a painting of sleeping Venus and with Cupid above, from Livre de lits à la romaine, plate 4, bound in Oeuvres. Vol. I",,Jean Le Pautre,"French, Paris 1618–1682 Paris",17th century,1633,1682,Etching; second state of three (Préaud),"Sheet: 13 9/16 × 8 1/4 in. (34.5 × 21 cm)
Plate: 8 7/8 × 6 1/16 in. (22.5 × 15.4 cm)",Paris,,http://www.metmuseum.org/art/collection/search/431208,
347396,False,Drawings and Prints,1960.0,Book,Illustrated Catalogue of Chase Brothers & Co's Useful and Ornamental Bronzed Iron Goods,,Chase Brothers & Co.,"Boston, Massachusets",ca. 1855,1850,1860,Illustrations: wood engraving,8 3/4 x 5 7/16 in. (22.3 x 13.8 cm),Boston,,http://www.metmuseum.org/art/collection/search/347396,
432495,False,Drawings and Prints,1933.0,"Print collection ornament, architecture","Vase in profile ornamented with frieze of dancers, from Grands vases dans des bordures décoratives, plate 1, bound in Oeuvres. Vol. III",,Jean Le Pautre; Pierre Mariette le fils,"French, Paris 1618–1682 Paris|French, Paris 1634–1716 Paris",17th century,1633,1682,Etching; third state of three (Préaud),"Sheet: 13 1/4 × 15 13/16 in. (33.7 × 40.2 cm)
Plate: 10 13/16 × 8 11/16 in. (27.5 × 22 cm)",Paris,,http://www.metmuseum.org/art/collection/search/432495,
377525,False,Drawings and Prints,1985.0,Print,Advertising Card for a Carved Dresser,,Charles Rohlfs,"American, Brooklyn, New York 1853–1936 Buffalo, New York",1907,1907,1907,"Half-tone commercial process, printed in brown ink on glossy wove paper",sheet: 6 x 3 1/2 in. (15.2 x 8.9 cm),Buffalo,"Furniture, Dressers",http://www.metmuseum.org/art/collection/search/377525,
